ID,Producer,Producer.1,Battery,Battery.1,SDate,VP,VP_Adjusted,Sulf Input,Sulf,S.Temp,A.Temp,Dens Input,Dens,Temp.Mean,Temp.Roll,Estevan,Weyburn,Oxbow,Yellow Grass North,Melita,Kipling,CrudeType,Unknown,C5,Light_LSB,Light_SW,Medium_LSB,Medium_SW,Midale,Heavy_Sour,Heavy_SW,Crude_Breakdown,Crude_Num,VP_95_Spec,Post_Aquisition
505,FEDER,FEDER,05-31-002-01W2,,1/4/2017,94.6,94.6,,0.79,20.2,-23,830.5,830.5,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
506,SPAEN,SPAEN,09-08-004-03W2,,1/4/2017,100.4,100.4,,1.16,12.7,-23,830.8,830.8,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
507,CRESC,CRESC,05-14-003-01W2,,1/4/2017,84.9,84.9,,1.01,8.3,-23,831.1,831.1,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
508,CAT,CAT,14-09-002-29W1,,1/4/2017,89.1,89.1,,0.78,21,-23,834.2,834.2,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
509,CRESC,CRESC,02-13-006-06W2,,1/4/2017,91.1,91.1,,1.79,9.6,-23,844.2,844.2,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
510,TORCO,TORCO,03-15-004-06W2,,1/4/2017,71.7,71.7,,1.26,24.7,-23,849.3,849.3,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
511,TORCO,TORCO,11-30-005-03W2,,1/4/2017,66.3,66.3,,1.49,32.46,-23,851.8,851.8,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
512,TORCO,TORCO,04-17-004-31W1,,1/4/2017,80.2,80.2,,1.78,8.7,-23,860.9,860.9,-22.71666667,-15.73809524,-22.2,-21.6,-24,-20.7,-24.5,-23.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
513,CRESC,CRESC,13-29-008-07W2,,1/5/2017,104.5,104.5,,0.26,20.6,-25,801.8,801.8,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
514,RDGBK,RDGBK,03-33-008-06W2,,1/5/2017,104.8,104.8,,0.28,10.8,-25,806.3,806.3,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
515,RDGBK,RDGBK,12-06-009-07W2,,1/5/2017,93.5,93.5,,0.17,-3.6,-25,808.1,808.1,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
516,CRESC,CRESC,04-08-008-08W2,,1/5/2017,115.1,115.1,,0.59,0.3,-25,811.6,811.6,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
517,CRESC,CRESC,13-30-007-10W2,,1/5/2017,107.4,107.4,,0.66,1,-25,816.3,816.3,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
518,CRESC,CRESC,11-15-007-09W2,,1/5/2017,102.9,102.9,,0.7,1.8,-25,817,817,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
519,CRESC,CRESC,09-13-007-11W2,,1/5/2017,95,95,,0.59,2,-25,817.5,817.5,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
520,SPAEN,SPAEN,16-18-011-04W2,,1/5/2017,94.8,94.8,,1.42,0,-25,820.6,820.6,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
521,CRESC,CRESC,13-18-010-06W2,,1/5/2017,83.3,83.3,,0.69,24,-25,833.4,833.4,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
522,ENERM,ENERM,08-31-004-18W2,,1/5/2017,76,76,,1.88,24,-25,856.2,856.2,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
523,CRESC,CRESC,07-07-006-15W2,,1/5/2017,72.5,72.5,,2.68,12.4,-25,875.3,875.3,-21.91666667,-17.41190476,-22.1,-21.1,-23.8,-19.3,-23.2,-22,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
524,SECUR ,SECUR ,08-28-005-33W1, REV,1/6/2017,84.1,84.1,,1.23,2.1,-25,843.7,843.7,-21.31666667,-18.85238095,-22,-21.5,-21.3,-20.8,-22.8,-19.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
525,SECUR ,SECUR ,08-28-005-33W1, SALES,1/6/2017,96.3,96.3,,1.23,4.8,-25,846.1,846.1,-21.31666667,-18.85238095,-22,-21.5,-21.3,-20.8,-22.8,-19.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
526,CRESC,CRESC,13-30-007-10W2,,1/7/2017,103.1,103.1,,0.66,-5,-28,800.9,800.9,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
527,CRESC,CRESC,13-29-008-07W2,,1/7/2017,103.2,103.2,,0.26,22.1,-28,802.3,802.3,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
528,CRESC,CRESC,04-08-008-08W2,,1/7/2017,115.1,115.1,,0.59,1.9,-28,807.1,807.1,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
529,RDGBK,RDGBK,09-26-007-09W2,,1/7/2017,113.1,113.1,,0.43,-14.9,-28,808.2,808.2,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
530,RDGBK,RDGBK,03-33-008-06W2,,1/7/2017,104.6,104.6,,0.28,10.4,-28,811.1,811.1,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
531,RDGBK,RDGBK,12-22-007-11W2,,1/7/2017,108.6,108.6,,1.48,5.9,-28,816.9,816.9,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
532,CRESC,CRESC,09-13-007-11W2,,1/7/2017,90.9,90.9,,0.59,11.7,-28,819.3,819.3,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
533,CRESC,CRESC,11-15-007-09W2,,1/7/2017,104.5,104.5,,0.7,2.8,-28,819.4,819.4,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
534,CRESC,CRESC,01-04-007-09W2,,1/7/2017,76.7,76.7,,0.27,-9,-28,821.8,821.8,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
535,CAT,CAT,07-28-007-08W2,,1/7/2017,106.6,106.6,,1.28,6.7,-28,836.9,836.9,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
536,CRESC,CRESC,15-23-006-08W2,,1/7/2017,66.4,66.4,,1.94,19,-28,865.9,865.9,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
537,CRESC,CRESC,01-26-006-09W2,,1/7/2017,74.1,74.1,,2.19,6,-28,881.7,881.7,-24.45,-20.76428571,-26.6,-22.8,-25,-24.8,-27,-20.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
538,CRESC,CRESC,04-08-008-08W2,,1/8/2017,106.4,106.4,,0.59,-0.8,-24,822.6,822.6,-22.01666667,-21.79285714,-22.4,-22.1,-24.5,-20.9,-22.2,-20,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
539,LRE,LRE,11-02-005-12W2,,1/8/2017,80.1,80.1,,1.68,15.6,-24,852.6,852.6,-22.01666667,-21.79285714,-22.4,-22.1,-24.5,-20.9,-22.2,-20,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
540,SPAEN,SPAEN,11-12-006-15W2,,1/8/2017,80.3,80.3,,2.41,27,-24,866.5,866.5,-22.01666667,-21.79285714,-22.4,-22.1,-24.5,-20.9,-22.2,-20,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
541,CENOV,CENOV,05-16-006-13W2,,1/8/2017,60.7,60.7,,2.34,28.1,-24,867.4,867.4,-22.01666667,-21.79285714,-22.4,-22.1,-24.5,-20.9,-22.2,-20,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
542,CRESC,CRESC,13-29-008-07W2,,1/10/2017,104.8,104.8,,0.26,17.1,-23,799.2,799.2,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
543,CRESC,CRESC,01-21-001-14W2,,1/10/2017,95.9,95.9,,0.33,6.7,-23,805.4,805.4,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
544,RDGBK,RDGBK,09-26-007-09W2,,1/10/2017,111.5,111.5,,0.43,-16,-23,807.8,807.8,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
545,RDGBK,RDGBK,12-06-009-07W2,,1/10/2017,92.6,92.6,,0.17,-2.8,-23,808.4,808.4,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
546,RDGBK,RDGBK,03-33-008-06W2,,1/10/2017,100.5,100.5,,0.28,8.2,-23,808.8,808.8,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
547,CRESC,CRESC,13-30-007-10W2,,1/10/2017,111.4,111.4,,0.66,1.9,-23,816.4,816.4,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
548,CRESC,CRESC,11-15-007-09W2,,1/10/2017,100.9,100.9,,0.7,1.8,-23,819.8,819.8,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
549,CRESC,CRESC,14-27-001-13W2,,1/10/2017,91.4,91.4,,0.68,15.8,-23,821.2,821.2,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
550,SPAEN,SPAEN,16-18-011-04W2,,1/10/2017,89.3,89.3,,1.42,0,-23,823.2,823.2,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
551,RDGBK,RDGBK,12-22-007-11W2,,1/10/2017,92.5,92.5,,1.48,8.2,-23,826.2,826.2,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
552,CAT,CAT,07-28-007-08W2,,1/10/2017,98.5,98.5,,1.28,11.6,-23,841.1,841.1,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
553,LRE,LRE,04-05-002-15W2,,1/10/2017,85.7,85.7,,1.98,11.5,-23,851,851,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
554,SPAEN,SPAEN,01-28-002-14W2,,1/10/2017,80.8,80.8,,1.64,25.9,-23,858.2,858.2,-21.16666667,-22.10714286,-20.6,-22.2,-21.5,-21.3,-19.9,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
555,CRESC,CRESC,14-13-001-05W2,,1/11/2017,91,91,,0.7,0.1,-28,818.4,818.4,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
556,CRESC,CRESC,05-20-004-04W2,,1/11/2017,87.3,87.3,,1.56,11.5,-28,822.4,822.4,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
557,CRESC,CRESC,03-05-006-05W2,,1/11/2017,66.1,66.1,,0.98,-14,-28,835.8,835.8,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
558,SPAEN,SPAEN,09-08-004-03W2,,1/11/2017,93.1,93.1,,1.16,20.6,-28,837.2,837.2,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
559,CRESC,CRESC,13-13-007-02W2,,1/11/2017,80.5,80.5,,1.32,24.4,-28,846.7,846.7,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
560,LRE,LRE,05-10-006-05W2,,1/11/2017,80.3,80.3,,1.58,10.1,-28,851.3,851.3,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
561,TORCO,TORCO,09-33-005-05W2,,1/11/2017,54.8,54.8,,0.79,24.1,-28,852,852,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
562,TORCO,TORCO,11-30-005-03W2,,1/11/2017,65.5,65.5,,1.49,31.1,-28,852.9,852.9,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
563,TORCO,TORCO,03-15-004-06W2,,1/11/2017,61.6,61.6,,1.26,26.4,-28,853.3,853.3,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
564,SPECT,SPECT,16-33-005-06W2,,1/11/2017,78.3,78.3,,2.08,12.1,-28,864.1,864.1,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
565,CRESC,CRESC,13-34-006-05W2,,1/11/2017,69.9,69.9,,1.98,12.2,-28,868.3,868.3,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
566,CRESC,CRESC,05-34-005-06W2,,1/11/2017,62.3,62.3,,2.37,10.7,-28,871.3,871.3,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
567,SPAEN,SPAEN,13-30-005-05W2,,1/11/2017,56.3,56.3,,1.17,16.1,-28,,847.7,-22.51666667,-22.07857143,-24.4,-19.9,-23.3,-20.9,-24.1,-22.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
568,SECUR ,SECUR ,08-28-005-33W1, REV,1/13/2017,83.9,83.9,,1.23,3,-30,840,840,-23.63333333,-22.77380952,-24,-21.3,-26.5,-20.6,-25.6,-23.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
569,FEDER,FEDER,05-31-002-01W2,,1/13/2017,92,92,,0.79,22,-30,821.1,821.1,-23.63333333,-22.77380952,-24,-21.3,-26.5,-20.6,-25.6,-23.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
570,SPAEN,SPAEN,03-03-002-32W1,,1/13/2017,93.6,93.6,,1.62,-14,-30,827.1,827.1,-23.63333333,-22.77380952,-24,-21.3,-26.5,-20.6,-25.6,-23.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
571,CRESC,CRESC,05-14-003-01W2,,1/13/2017,72.6,72.6,,1.01,9,-30,828.3,828.3,-23.63333333,-22.77380952,-24,-21.3,-26.5,-20.6,-25.6,-23.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
572,SPAEN,SPAEN,13-03-006-34W1,,1/13/2017,64.8,64.8,,1.22,32,-30,841.1,841.1,-23.63333333,-22.77380952,-24,-21.3,-26.5,-20.6,-25.6,-23.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
573,TORCO,TORCO,16-21-003-32W1,,1/13/2017,95.6,95.6,,1.43,4,-30,,860.1,-23.63333333,-22.77380952,-24,-21.3,-26.5,-20.6,-25.6,-23.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
574,SECUR ,SECUR ,08-28-005-33W1, SALES,1/13/2017,98.4,98.4,,1.23,1,-30,837,837,-23.63333333,-22.77380952,-24,-21.3,-26.5,-20.6,-25.6,-23.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
575,RDGBK,RDGBK,09-26-007-09W2,,1/14/2017,107.3,107.3,,0.43,-16,-22,803,803,-16.36666667,-21.61904762,-17.2,-17.3,-16,-15.2,-18.7,-13.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
576,CRESC,CRESC,13-29-008-07W2,,1/14/2017,105.8,105.8,,0.26,20,-22,804.3,804.3,-16.36666667,-21.61904762,-17.2,-17.3,-16,-15.2,-18.7,-13.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
